,CODIGO_INFORME_TECNICO,PHEV_AUTO_INTERURB_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,MODELO,AUTOP_PHEV_RURAL_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,FECHA_HOML,HCHO_EMISION_EPA_MGKM,URB_REND_WLTC_KML,PHEV_REND_COMBUSTIBLE_VH_PONDERADO_KML,PESO_BRUTO_VH_KG,POND_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_REND_EV_CONSUM_PONDERADO_CD_CARGA_VH_WLTC_WHKM,CO2_VH_GASOL_GLP_GNC_GRKM,COMB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,EV_PHEV_REND_VH_PONDERADO_KMKWH,URB_AUTOP_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,REND_LOW_H2_KG_100_KM_FCEV_VH_CELDA,NMOG_EMISION_EPA_GKM,AUTOP_PHEV_RURAL_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,TRANSMISION,MIXTO_CO2_VH_GASOL_GLP_GNC_GRKM,PHEV_REND_EV_CONSUM_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_WHKM,MIXTO_REND_COMBUSTIBLE_KML,PHEV_PONDERADO_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CD_CARGA_VH_WLTC_WHKM,EV_MOTOR_POT_MAX_KW,TIPO_CARROCERIA,CILINDRADA_LTS,CARRETERA_REND_COMBUSTIBLE_KML,REND_HIGHT_H2_KG_100_KM_FCEV_VH_CELDA,ANCHO_VH_MM,EMISION_NPS_KM_EU_KM,REND_EV_PHEV_CD_CONSUM_CARGA_VH_WLTC_KMKWH,CARRETERA_REND_GASOL_VH_GLP_GNC_KML,CIUDAD_REND_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,NOX_EMISION_EPA_GKM,CO2_PHEV_REND_PONDERADO_VH_GKM,HC_NOX_EMISION_EU_GKM,FOOT_PRINT_MT2,EMIS_NORMA,CIUDAD_REND_GLP_GNC_VH_GASOL_KML,NOX_EMISION_EU_GKM,PHEV_PONDERADO_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,COMB_PHEV_REND_EV_CONSUM_CS_MANTEN_CARGA_VH_WLTC_WHKM,HCHO_EMISION_EU_MGKM,IMPORTADOR,CIUDAD_REND_GASOL_VH_GLP_GNC_KML,CATEGORIA_VH,HC_EMISION_EU_GKM,URB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,DIST_EJES_MM,COMB_REND_WLTC_KML,AUTOP_REND_RURAL_WLTC_KML,REND_EV_PHEV_CS_MANTEN_CARGA_VH_WLTC_CONSUM_KMKWH,MP_EMISION_MASA_PARTICULAS_EU_GKM,COMB_CS_PHEV_EMIS_CO2_WLTC_VH_GKM,PROPULSION,CARRETERA_REND_GLP_GNC_VH_GASOL_KML,EMIS_CO2_GKM,COMB_CD_PHEV_EMIS_CO2_WLTC_VH_GKM,PHEV_AUTO_INTERURB_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,CO_EMISION_EU_GKM,EV_MOTOR_POT_MAX_KW_1,MIXTO_REND_GASOL_VH_GLP_GNC_KML,CERT,CO2_COMB_GKM,REND_AUTO_INTERURB_WLTC_KML,URB_AUTOP_REND_URBANA_WLTC_KML,MARCA,REND_EV_VH_KMKWH,HCNM_EMISION_EPA_GKM,HCNM_EMISION_EU_GKM,NMOG_NOX_EMISION_EPA,HC_EMISION_EPA_GKM,N2O_EMISION_EPA,URB_AUTOP_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,REND_EV_PHEV_PONDERADO_CD_CONSUM_CARGA_VH_WLTC_KMKWH,URB_PHEV_CS_MANTEN_CARGA_WLTC_VH_CONSUM_COMBUSTIBLE_KML,COMBUSTIBLE,MIXTO_REND_GLP_GNC_VH_GASOL_KML,NMOG_EMISION_EU_GKM,CO_EMISION_EPA_GKM,ART_DS_MTT_ESTD_SUP,MP_EMISION_EPA_MASA_PARTICULAS_GKM,COMB_PHEV_CD_CONSUM_CARGA_WLTC_VH_COMBUSTIBLE_KML,AÑO,CATEGORIA_PROPULSION,TIPO_LDV,REND_EQUIV_KML,EMIS_CO2_EQUIV,N2O_GKM,MP_GKM,NP,HCHO_MGKM,HC_GKM,HC_NOX_GKM,HCNM_GKM,NMOG_NOX_GKM,NOX_GKM,NMOG_GKM,CO_GKM,RUT,IMP_COD
32,DF4912E41112S,-,"joyear lv 1,6 lts. dohc station wagon 5p. 4x2 t/m motor otto",-,2013-01-11,,-,-,1625.0,-,-,,-,-,-,,,-,M,-,-,13.0,-,-,-,station wagon,1.6,15.4,-,1835,,-,-,10.3,-,,,,4.926975,euro 4,-,0.0155,-,-,,dfm s.a.,-,lpo,0.0695,-,2685,,-,-,,-,combustion,-,183.0,-,-,0.4528,-,,C.H. 3314,-,-,-,dfm,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,13.0,183.0,0.0,0.0,0.0,0.0,0.03475,0.0,0.0,0.0,0.00775,0.0,0.2264,,
33,BM4965E50714S00-3,-,"m 135i / f21 3,0 lts. dohc hatchback 3p. t/a motor otto",-,2013-01-11,,-,-,1970.0,-,-,,-,-,-,,,-,A,-,-,13.3,-,-,-,hatchback,3,17.2,-,1765,,-,-,9.7,-,,,,4.74785,euro 5,-,0.001664,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0503,-,2690,,-,-,,-,combustion,-,175.0,-,-,0.4329,-,,C.H. 3315,-,-,-,bmw,,,0.03974,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,13.3,175.0,0.0,0.0,0.0,0.0,0.02515,0.0,0.0,0.0,0.000832,0.0,0.21645,96.695.420-5,WILL966954205
34,BM4964E41112S,-,"m 125i / f21 2,0 lts. dohc hatchback 3p. t/m motor otto",-,2013-01-11,,-,-,1870.0,-,-,,-,-,-,,,-,M,-,-,15.1,-,-,-,hatchback,2,18.5,-,1765,,-,-,11.6,-,,,,4.74785,euro 4,-,0.003312,-,-,,Williamson Balfour Motors SPA,-,lpo,0.04339,-,2690,,-,-,,-,combustion,-,154.0,-,-,0.38295,-,,C.H. 3316,-,-,-,bmw,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.1,154.0,0.0,0.0,0.0,0.0,0.021695,0.0,0.0,0.0,0.001656,0.0,0.191475,96.695.420-5,WILL966954205
35,MT4941E5111200-2,-,"montero sport g2 2,5 lts. dohc 16v station wagon 5p. t/a motor diesel",-,2013-01-11,,-,-,2710.0,-,-,,-,-,-,,,-,A,-,-,10.9,-,-,-,station wagon,2.5,12.4,-,1815,,-,-,9,-,,,0.2184,5.082,euro 5,-,0.1714,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.002,-,combustion,-,243.0,-,-,0.1002,-,,C.H. 3317,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.48,243.0,0.0,0.001,0.0,0.0,0.0,0.2184,0.0,0.0,0.0857,0.0,0.0501,,
36,MT4952E5111200-2,-,"l200 dakar crs hp 2,5 lts. crdi 16v dohc pick up doble cabina 4p. 4x4 t/a motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,A,-,-,10.4,-,-,-,camioneta,2.5,11.5,-,1750,,-,-,8.8,-,,,0.2112,5.25,euro 5,-,0.1891,-,-,,mmc chile s.a.,-,mc3d,,-,3000,,-,-,0.0034,-,combustion,-,255.0,-,-,0.1793,-,,C.H. 3318,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.05,255.0,0.0,0.0017,0.0,0.0,0.0,0.2112,0.0,0.0,0.09455,0.0,0.08965,,
37,MT4939E5111200-1,-,"l200 dakar crs 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
38,MT4939E5111201-4,-,"l200 katana crt 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
39,MT4939E5111202-7,-,"l200 katana crm 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
40,MT4939E5111203-K,-,"l200 katana crl 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
41,MT4939E5111204-2,-,"l200 catana cs 2,5 lts. crdi dohc 16v pick up cabina simple 2p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
42,MT4939E5111205-5,-,"l200 dakar crs 2,5 lts. crdi dohc 16v pick up cabina y media 2p. t/m 4x4 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
43,MT4939E5111206-8,-,"l200 katana 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/m 4x2 motor diesel",-,2013-01-11,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
44,MT4939E5111207-0,-,"l200 work cr 2,5 lts. crdi 16v dohc camioneta doble cabina 4p. t/m 4x2 motor diesel",-,2015-02-24,,-,-,2850.0,-,-,,-,-,-,,,-,M,-,-,11.2,-,-,-,camioneta,2.5,12.6,-,1750,,-,-,9.5,-,,,0.203,4.9,euro 5,-,0.1694,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0046,-,combustion,-,235.0,-,-,0.1353,-,,C.H. 3319,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2015,ice,mediano,9.74,235.0,0.0,0.0023,0.0,0.0,0.0,0.203,0.0,0.0,0.0847,0.0,0.06765,,
45,VW4900E5101300-1,-,"amarok 2,0 lts. tdi dohc pick up doble cabina 4p. t/a motor csha diesel",-,2013-01-18,,-,-,3040.0,-,-,,-,-,-,,,-,A,-,-,12.0,-,-,-,camioneta,2,13.7,-,1750,,-,-,9.9,-,,,0.2435,4.9,euro 5,-,0.2368,-,-,,Porsche Chile SPA,-,mc3d,,-,2800,,-,-,0.0,-,combustion,-,219.0,-,-,0.0265,-,,C.H. 3320,-,-,-,volkswagen,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,10.44,219.0,0.0,0.0,0.0,0.0,0.0,0.2435,0.0,0.0,0.1184,0.0,0.01325,76.245.828-4,PORS762458284
46,VW4900E5101301-4,-,"amarok 2,0 lts. tdi dohc pick up doble cabina 4p. t/a 4x2 motor csha diesel",-,2013-01-18,,-,-,3040.0,-,-,,-,-,-,,,-,A,-,-,12.0,-,-,-,camioneta,2,13.7,-,1750,,-,-,9.9,-,,,0.2435,4.9,euro 5,-,0.2368,-,-,,Porsche Chile SPA,-,mc3d,,-,2800,,-,-,0.0,-,combustion,-,219.0,-,-,0.0265,-,,C.H. 3320,-,-,-,volkswagen,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,10.44,219.0,0.0,0.0,0.0,0.0,0.0,0.2435,0.0,0.0,0.1184,0.0,0.01325,76.245.828-4,PORS762458284
47,SS4951E5111200-8,-,"new actyon sport 2,0 lts. xdi 16v dohc pick up doble cabina 4p. 4x4 t/m motor diesel",-,2013-01-21,,-,-,2740.0,-,-,,-,-,-,,,-,M,-,-,11.8,-,-,-,camioneta,2,14,-,1910,,-,-,9.3,-,,,0.3359,5.8446,euro 5,-,0.2489,-,-,,Astara Chile SPA,-,mc3d,,-,3060,,-,-,0.0018,-,combustion,-,223.0,-,-,0.4661,-,,C.H. 3321,-,-,-,ssangyong,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,10.27,223.0,0.0,0.0009,0.0,0.0,0.0,0.3359,0.0,0.0,0.12445,0.0,0.23305,96.861.240-9,ASTA968612409
48,SS4951E5111201-0,-,"new actyon sport 2,0 lts. xdi 16v dohc pick up doble cabina 4p. 4x2 t/m motor diesel",-,2013-01-21,,-,-,2740.0,-,-,,-,-,-,,,-,M,-,-,11.8,-,-,-,camioneta,2,14,-,1910,,-,-,9.3,-,,,0.3359,5.8446,euro 5,-,0.2489,-,-,,Astara Chile SPA,-,mc3d,,-,3060,,-,-,0.0018,-,combustion,-,223.0,-,-,0.4661,-,,C.H. 3321,-,-,-,ssangyong,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,10.27,223.0,0.0,0.0009,0.0,0.0,0.0,0.3359,0.0,0.0,0.12445,0.0,0.23305,96.861.240-9,ASTA968612409
49,BR4974E41212S,-,"v5 1,6 lts. dohc station wagon 5p. t/a motor otto",-,2013-01-21,,-,-,1730.0,-,-,,-,-,-,,,-,A,-,-,11.7,-,-,-,station wagon,1.6,14.2,-,1800,,-,-,9,-,,,,4.734,euro 4,-,0.0283,-,-,,Automotores Gildemeister SPA,-,lpo,0.0673,-,2630,,-,-,,-,combustion,-,204.0,-,-,0.3323,-,,C.H. 3322,-,-,-,brilliance,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,11.7,204.0,0.0,0.0,0.0,0.0,0.03365,0.0,0.0,0.0,0.01415,0.0,0.16615,79.649.140-K,GILD79649140K
50,BR4956E41212S,-,"euphoria (h530) 1,6 lts. dohc sedan 4p. t/a motor otto",-,2013-01-21,,-,-,1730.0,-,-,,-,-,-,,,-,A,-,-,12.3,-,-,-,sedan,1.6,14.6,-,1789,,-,-,9.6,-,,,,4.8303,euro 4,-,0.0392,-,-,,Automotores Gildemeister SPA,-,lpo,0.0683,-,2700,,-,-,,-,combustion,-,194.0,-,-,0.3722,-,,C.H. 3323,-,-,-,brilliance,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,12.3,194.0,0.0,0.0,0.0,0.0,0.03415,0.0,0.0,0.0,0.0196,0.0,0.1861,79.649.140-K,GILD79649140K
51,BR4956E41212S,-,"euphoria (h530) 1,6 lts. dohc hatchback 5p. t/a motor otto",-,2013-01-21,,-,-,1730.0,-,-,,-,-,-,,,-,A,-,-,12.3,-,-,-,hatchback,1.6,14.6,-,1789,,-,-,9.6,-,,,,4.8303,euro 4,-,0.0392,-,-,,Automotores Gildemeister SPA,-,lpo,0.0683,-,2700,,-,-,,-,combustion,-,194.0,-,-,0.3722,-,,C.H. 3323,-,-,-,brilliance,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,12.3,194.0,0.0,0.0,0.0,0.0,0.03415,0.0,0.0,0.0,0.0196,0.0,0.1861,79.649.140-K,GILD79649140K
52,FR4990T25011400-0,-,"f150 platinum 3,5 lts. dohc pick up doble cabina 4p. 4x4 t/a motor otto",-,2013-01-22,,-,-,3270.0,-,-,,-,-,-,,,-,A,-,-,7.0,-,-,-,camioneta,3.5,8.5,-,-,,-,-,5.4,-,,,,-,tier 2 b5,-,,-,-,,Ford Motor Company Chile SPA,-,mt2o,,-,-,,-,-,,-,combustion,-,339.0,-,-,,-,,C.H. 3324,-,-,-,ford,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,mediano,7.0,339.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.703.910-3,FORD787039103
53,MT4933E5151200-5,-,"montero 3,2 lts. crdi dohc station wagon 5p. 4x4 t/a motor diesel",-,2013-01-22,,-,-,3030.0,-,-,,-,-,-,,,-,A,-,-,10.7,-,-,-,station wagon,3.2,11.7,-,1875,,-,-,9.3,-,,,0.28062,5.2125,euro 5,-,0.24591,-,-,,Astara Chile SPA,-,mc3d,,-,2780,,-,-,0.0025,-,combustion,-,247.0,-,-,0.35021,-,,C.H. 3325,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.31,247.0,0.0,0.00125,0.0,0.0,0.0,0.28062,0.0,0.0,0.122955,0.0,0.175105,96.861.240-9,ASTA968612409
54,MT4933E5151201-8,-,"montero 3,2 lts. crdi dohc station wagon 3p. 4x4 t/a motor diesel",-,2013-01-22,,-,-,2705.0,-,-,,-,-,-,,,-,A,-,-,10.7,-,-,-,station wagon,3.2,11.7,-,1845,,-,-,9.3,-,,,0.28062,4.695525,euro 5,-,0.24591,-,-,,Astara Chile SPA,-,mc3d,,-,2545,,-,-,0.0025,-,combustion,-,247.0,-,-,0.35021,-,,C.H. 3325,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,9.31,247.0,0.0,0.00125,0.0,0.0,0.0,0.28062,0.0,0.0,0.122955,0.0,0.175105,96.861.240-9,ASTA968612409
55,NS4988T281212S,-,"new sentra 1,8 lts. dohc sedan 4p. t/a motor otto",-,2013-01-22,0.12,-,-,1697.0,-,-,,-,-,-,,0.021,-,A,-,-,14.6,-,-,-,sedan,1.8,18.3,-,1761,,-,-,10.8,-,0.0178,,,4.7547,tier 2 b8,-,,-,-,,distribuidora automotriz marubeni ltda.,-,lpo,,-,2700,,-,-,,-,combustion,-,163.0,-,-,,-,,C.H. 3326,-,-,-,nissan,,,-,,,,-,-,-,gasolina,-,,0.4526,,,-,2013,ice,liviano,14.6,163.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0089,0.0105,0.2263,,
56,NS4987T281212S,-,"new sentra 1,8 lts. dohc sedan 4p. t/m motor otto",-,2013-01-22,0.25,-,-,1697.0,-,-,,-,-,-,,0.021,-,M,-,-,14.1,-,-,-,sedan,1.8,17.7,-,1761,,-,-,10.4,-,0.0151,,,4.7547,tier 2 b8,-,,-,-,,distribuidora automotriz marubeni ltda.,-,lpo,,-,2700,,-,-,,-,combustion,-,169.0,-,-,,-,,C.H. 3327,-,-,-,nissan,,,-,,,,-,-,-,gasolina,-,,0.6405,,,-,2013,ice,liviano,14.1,169.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.00755,0.0105,0.32025,,
57,MT4940E5111200-7,-,"l200 dakar crs 2,5 lts. crdi dohc 16v pick up doble cabina 4p. t/a 4x4 motor diesel",-,2013-01-23,,-,-,2850.0,-,-,,-,-,-,,,-,A,-,-,10.3,-,-,-,camioneta,2.5,11.6,-,1750,,-,-,8.6,-,,,0.2783,4.9,euro 5,-,0.2533,-,-,,mmc chile s.a.,-,mc3d,,-,2800,,-,-,0.0029,-,combustion,-,257.0,-,-,0.0862,-,,C.H. 3328,-,-,-,mitsubishi,,,-,,,,-,-,-,diesel,-,,,,,-,2013,ice,mediano,8.96,257.0,0.0,0.00145,0.0,0.0,0.0,0.2783,0.0,0.0,0.12665,0.0,0.0431,,
58,BM4992E50713S00-K,-,"john cooper works 1,6 lts. dohc hatchback 3p. t/m motor otto",-,2013-01-24,,-,-,1610.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,hatchback,1.6,18.9,-,1683,,-,-,11.4,-,,,,4.151961,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2467,,-,-,,-,combustion,-,153.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.2,153.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
59,BM4992E50713S01-3,-,"john cooper works clubman 1,6 lts. dohc station wagon 5p. t/m motor otto",-,2013-01-24,,-,-,1700.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,station wagon,1.6,18.9,-,1683,,-,-,11.4,-,,,,4.286601,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2547,,-,-,,-,combustion,-,153.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.2,153.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
60,BM4992E50713S02-7,-,"john cooper works convertible 1,6 lts. dohc convertible 3p. t/m motor otto",-,2013-01-24,,-,-,1670.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,cabriolet,1.6,18.9,-,1683,,-,-,11.4,-,,,,4.151961,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2467,,-,-,,-,combustion,-,153.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.2,153.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
61,BM4992E50713S03-0,-,"john cooper works coupe 1,6 lts. dohc coupe 2p. t/m motor otto",-,2013-01-24,,-,-,1465.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,coupe,1.6,18.9,-,1683,,-,-,11.4,-,,,,4.151961,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2467,,-,-,,-,combustion,-,153.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.2,153.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
62,BM4992E50713S04-4,-,"john cooper works roadster 1,6 lts. dohc cabriolet 2p. t/m motor otto",-,2013-01-24,,-,-,1485.0,-,-,,-,-,-,,,-,M,-,-,15.2,-,-,-,cabriolet,1.6,18.9,-,1683,,-,-,11.4,-,,,,4.151961,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2467,,-,-,,-,combustion,-,153.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,15.2,153.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
63,BM4992E50713S05-8,-,"john cooper works gp ii 1,6 lts. dohc hatchback 3p. t/m motor otto",-,2013-01-24,,-,-,1410.0,-,-,,-,-,-,,,-,M,-,-,14.1,-,-,-,hatchback,1.6,17.5,-,1683,,-,-,10.5,-,,,,4.151961,euro 5,-,0.015,-,-,,Williamson Balfour Motors SPA,-,lpo,0.0253,-,2467,,-,-,,-,combustion,-,165.0,-,-,0.4878,-,,C.H. 3329,-,-,-,mini,,,0.0194,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,14.1,165.0,0.0,0.0,0.0,0.0,0.01265,0.0,0.0,0.0,0.0075,0.0,0.2439,96.695.420-5,WILL966954205
64,SB4980E41212S,-,"forester 2,0 lts. turbo dohc station wagon 5p. cvt awd motor otto",-,2013-01-25,,-,-,2110.0,-,-,,-,-,-,,,-,A,-,-,11.8,-,-,-,station wagon,2,14.3,-,1795,,-,-,8.9,-,,,,4.7388,euro 4,-,0.006,-,-,,subaru chile s.a.,-,lpo,0.04,-,2640,,-,-,,-,combustion,-,197.0,-,-,0.199,-,,C.H. 3330,-,-,-,subaru,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,11.8,197.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.003,0.0,0.0995,,
65,SB4981E41212S,-,"forester 2,5i-l lts. dohc station wagon 5p. cvt awd motor otto",-,2013-01-25,,-,-,2015.0,-,-,,-,-,-,,,-,A,-,-,12.2,-,-,-,station wagon,2.5,14.9,-,1795,,-,-,9.2,-,,,,4.7388,euro 4,-,0.01,-,-,,subaru chile s.a.,-,lpo,0.046,-,2640,,-,-,,-,combustion,-,190.0,-,-,0.349,-,,C.H. 3331,-,-,-,subaru,,,-,,,,-,-,-,gasolina,-,,,,,-,2013,ice,liviano,12.2,190.0,0.0,0.0,0.0,0.0,0.023,0.0,0.0,0.0,0.005,0.0,0.1745,,
